ville,adresse,type,date,prix,surface,operation,description,surface_predicted,is_placeholder,price_label,label_reason,prix_normalise,prix_m2
tanger,Centre ville,Autre,20/04/2026,23500000,133.6,à vendre,Immeuble neuf à vendre à Rue Fès,True,False,flag,"prix 23,500,000 fits neither total nor per_m2 for tanger",23500000.0,175898.2035928144
marrakech,Massira 1,Villa,14/04/2026,2300000,130.9,à vendre,Villa à vendre,True,False,total,fits total range with realistic per-m² ratio,2300000.0,17570.664629488158
fès,Agdal,Appartement,21/03/2026,800000,78.1,à vendre,Grand appartement au 2ème étage à Hay Atlas Fès,True,True,total,fits total range with realistic per-m² ratio,800000.0,10243.277848911652
agadir,Tamraght,Appartement,03/04/2026,3250000,76.0,à vendre,Appartement à vendre 76 m² à Agadir,False,False,flag,"total range OK but implied 42,763 MAD/m² is unrealistic",3250000.0,42763.15789473684
settat,Smaâla,Appartement,08/04/2026,2900,50.3,à louer,Bel appartement à louer pour étudiantes,True,False,total,fits total range with realistic per-m² ratio,2900.0,57.65407554671968
fès,Autre secteur,Local,20/03/2026,300000,52.6,à vendre,Magasin à vendre,True,True,total,fits total range with realistic per-m² ratio,300000.0,5703.422053231939
tétouan,Route de Ceuta,Appartement,14/03/2026,380000,55.7,à vendre,Appartement à vendre près de Marjane et,True,False,total,fits total range with realistic per-m² ratio,380000.0,6822.262118491921
tanger,Autre secteur,Terrain,28/03/2026,600000,64.8,à vendre,Terrain à vendre avec deux façades sur la route 20 à Charaqa Tanger,True,True,total,fits total range with realistic per-m² ratio,600000.0,9259.25925925926
casablanca,2 Mars,Local,06/05/2026,25000,50.3,à louer,À louer local commercial en plein 2 Mars,True,True,flag,total range OK but implied 497 MAD/m² is unrealistic,25000.0,497.0178926441352
casablanca,Anfa,Appartement,08/04/2026,2200000,108.0,à vendre,182322 Vente Appt à Casablanca Racine de 108 m²,False,True,total,fits total range with realistic per-m² ratio,2200000.0,20370.37037037037
sidi kacem,Toute la ville,Appartement,02/05/2026,1600,50.3,à louer,Appartement à louer près de l avenue Rabat,True,False,total,fits total range with realistic per-m² ratio,1600.0,31.809145129224653
casablanca,Californie,Appartement,20/04/2026,1350000,98.9,à vendre,Appartement avec grande cour Résidence sécurisée,True,True,total,fits total range with realistic per-m² ratio,1350000.0,13650.15166835187
temara,Massira,Appartement,15/04/2026,3500,50.3,à louer,Appartement à louer,True,True,total,fits total range with realistic per-m² ratio,3500.0,69.58250497017893
sidi rahal,Toute la ville,Appartement,23/04/2026,1050000,84.4,à vendre,Benhammou,True,False,total,fits total range with realistic per-m² ratio,1050000.0,12440.758293838862
casablanca,Aïn Chock,Local,23/04/2026,4000,51.3,à louer,Dépôt à louer hay Mly Abdellah casa ain chok,True,True,total,fits total range with realistic per-m² ratio,4000.0,77.97270955165692
agadir,Tamraght,Local,21/03/2026,330000,53.8,à vendre,Garage Commerces à Tadart Anza,True,False,total,fits total range with realistic per-m² ratio,330000.0,6133.828996282528
ouarzazate,Toute la ville,Terrain,07/04/2026,180,50.3,à vendre,,True,True,flag,prix below floor and doesn't fit per_m2,180.0,3.5785288270377738
casablanca,Oasis,Appartement,07/05/2026,8000,50.3,à louer,Studio Neuf meublé de Luxe à OASIS,True,True,total,fits total range with realistic per-m² ratio,8000.0,159.04572564612326
casablanca,Derb Omar,Appartement,13/04/2026,10000,50.3,à vendre,Appartement à vendre,True,True,per_m2,"prix below total floor, valid as per_m2",503000.0,10000.0
azemmour,Toute la ville,Terrain,14/04/2026,200000,50.3,à vendre,Beau terrain à vendre,True,False,total,fits total range with realistic per-m² ratio,200000.0,3976.1431411530816
casablanca,Maarif,Bureau,18/03/2026,13500,50.5,à louer,Espace de bureau à CASABLANCA pour 5 personnes,True,True,total,fits total range with realistic per-m² ratio,13500.0,267.3267326732673
temara,Autre secteur,Appartement,26/04/2026,1600000,122.0,à vendre,Appartement de 122 m² à Temara,False,True,total,fits total range with realistic per-m² ratio,1600000.0,13114.754098360656
mohammedia,Autre secteur,Appartement,05/04/2026,4000,50.1,à louer,Studio de haut standing meublé à louer,True,True,total,fits total range with realistic per-m² ratio,4000.0,79.84031936127744
tanger,Al Irfane 2,Appartement,26/04/2026,380000,53.8,à vendre,Appartement à vendre quartier Errafan 2 prix raisonnable,True,False,total,fits total range with realistic per-m² ratio,380000.0,7063.197026022305
casablanca,Derb Ghallef,Local,31/03/2026,3100000,133.0,à vendre,Local commercial angle fort potentiel près Joutia,True,False,total,fits total range with realistic per-m² ratio,3100000.0,23308.27067669173
casablanca,Franceville,Appartement,18/03/2026,1710000,94.0,à vendre,Appartement à vendre 94 m² à Casablanca,False,False,total,fits total range with realistic per-m² ratio,1710000.0,18191.489361702126
kénitra,Al Maghrib Al Arabi,Appartement,23/04/2026,3500,78.0,à louer,Appartement à louer 78 m² à Kénitra,False,True,total,fits total range with realistic per-m² ratio,3500.0,44.87179487179487
casablanca,Aïn Borja,Appartement,29/04/2026,3500,51.3,à louer,Appartement à louer Résidence Salam,True,True,total,fits total range with realistic per-m² ratio,3500.0,68.22612085769981
bouskoura,Bouskoura centre,Local,23/04/2026,40000,600.0,à louer,Location dépôt de stockage 600 m² Bouskoura,False,True,total,fits total range with realistic per-m² ratio,40000.0,66.66666666666667
essaouira,Le boulevard Mohammed V,Appartement,24/04/2026,199,50.3,à louer,Appartement de luxe à louer à la journée près de la mer à Essaouira,True,True,per_m2,"prix below total floor, valid as per_m2",10009.699999999999,199.0
casablanca,Maarif,Local,05/04/2026,6000,45.0,à louer,Snack Restaurant de 45 m² à Maarif,False,True,total,fits total range with realistic per-m² ratio,6000.0,133.33333333333334
tétouan,Autre secteur,Local,30/04/2026,6500,50.3,à louer,Local commercial à louer sur rue,True,True,total,fits total range with realistic per-m² ratio,6500.0,129.22465208747516
casablanca,Lissasfa,Bureau,13/04/2026,7125,75.0,à louer,Bureaux à louer d une superficie 75 m²,False,False,total,fits total range with realistic per-m² ratio,7125.0,95.0
kénitra,Maamora,Appartement,27/04/2026,4500,50.0,à louer,Appartement en face de la gare,True,True,total,fits total range with realistic per-m² ratio,4500.0,90.0
casablanca,Sbata,Maison,11/04/2026,690000,75.1,à vendre,Maison une affaire acte notarié,True,False,total,fits total range with realistic per-m² ratio,690000.0,9187.74966711052
ain aouda,Toute la ville,Appartement,07/04/2026,1000,60.0,à louer,Appartements à louer hypothèque 60 m² à Ain Aouda,False,False,flag,total range OK but implied 17 MAD/m² is unrealistic,1000.0,16.666666666666668
marrakech,Route de Casablanca,Terrain,24/04/2026,123000,50.2,à vendre,TERRAIN LOTI POUR LOGEMENT FAMILIAL,True,False,flag,"prix 123,000 fits neither total nor per_m2 for marrakech",123000.0,2450.199203187251
marrakech,Hay Charaf,Appartement,20/03/2026,850000,78.2,à vendre,Bel appartement à vendre meublé à Charaf,True,True,total,fits total range with realistic per-m² ratio,850000.0,10869.565217391304
benslimane,Autre secteur,Villa,27/04/2026,160000,50.3,à vendre,Villa titre foncier à vendre,True,False,total,fits total range with realistic per-m² ratio,160000.0,3180.9145129224653
oujda,Centre Ville,Appartement,27/04/2026,370000,70.0,à vendre,Appartement à vendre 70 m² à Oujda,False,False,total,fits total range with realistic per-m² ratio,370000.0,5285.714285714285
bouznika,Autre secteur,Appartement,01/05/2026,10000,80.0,à vendre,Appartement à vendre 80 m² à Bouznika,False,True,per_m2,"prix below total floor, valid as per_m2",800000.0,10000.0
kénitra,Centre,Appartement,14/03/2026,890000,107.0,à vendre,Appartement à vendre 107 m² à Kénitra,False,False,total,fits total range with realistic per-m² ratio,890000.0,8317.757009345794
casablanca,Aïn Chock,Villa,25/03/2026,1900000,120.0,à vendre,Petite villa Titer à vendre 120m² quartier El Inara,False,True,total,fits total range with realistic per-m² ratio,1900000.0,15833.333333333334
saidia,Toute la ville,Appartement,01/04/2026,900,50.3,à louer,Appartement à louer,True,False,flag,total range OK but implied 18 MAD/m² is unrealistic,900.0,17.892644135188867
marrakech,Guéliz,Appartement,17/04/2026,250,49.0,à louer,Appartement à louer en centre ville,True,True,per_m2,"prix below total floor, valid as per_m2",12250.0,250.0
fès,Agdal,Bureau,17/04/2026,400000,56.9,à vendre,Bureau 3 façades panoramique,True,True,total,fits total range with realistic per-m² ratio,400000.0,7029.8769771529
tanger,Malabata,Appartement,11/04/2026,12000,79.0,à louer,Appartement à louer 79 m² à Tanger,False,True,total,fits total range with realistic per-m² ratio,12000.0,151.8987341772152
sidi rahal,Toute la ville,Maison,30/03/2026,1750000,126.6,à vendre,vente villa dans une résidence fermée a sidi rahal,True,False,total,fits total range with realistic per-m² ratio,1750000.0,13823.06477093207
casablanca,Anfa,Bureau,16/03/2026,3055000,133.0,à vendre,Superbe Bureau Meublé de 133 m²,False,False,total,fits total range with realistic per-m² ratio,3055000.0,22969.924812030076
oujda,Autre secteur,Maison,14/03/2026,400000,56.8,à vendre,Maison à vendre,True,True,total,fits total range with realistic per-m² ratio,400000.0,7042.253521126761
rabat,Hassan,Local,07/04/2026,48000,49.4,à louer,LOCAL COMMERCIAL À LA LOCATION HASSAN,True,False,flag,total range OK but implied 972 MAD/m² is unrealistic,48000.0,971.6599190283401
dar bouazza,Toute la ville,Appartement,11/04/2026,20000,200.0,à louer,Appartement à louer 200 m² à Dar Bouaaza,False,True,total,fits total range with realistic per-m² ratio,20000.0,100.0
marrakech,Route d'Ourika,Terrain,26/04/2026,360000,55.4,à vendre,3 parcelles Al Akrab Tamalizine,True,False,total,fits total range with realistic per-m² ratio,360000.0,6498.194945848376
bouskoura,Bouskoura centre,Local,15/04/2026,65,1200.0,à louer,Local industriel 1200 m² ONSSA Bouskoura,False,True,flag,prix below floor and doesn't fit per_m2,65.0,0.05416666666666667
temara,Harhoura,Villa,21/03/2026,45000,50.5,à louer,Villa à louer harhoura plage contrebandiers,True,True,flag,total range OK but implied 891 MAD/m² is unrealistic,45000.0,891.0891089108911
agadir,Founty,Bureau,24/04/2026,1400000,109.9,à vendre,Plateau bureau 83M2 à vendre,True,True,total,fits total range with realistic per-m² ratio,1400000.0,12738.853503184713
casablanca,Belvédère,Appartement,14/03/2026,1750000,141.0,à vendre,Très bel appartement à vendre 141 m² belvédère,False,False,total,fits total range with realistic per-m² ratio,1750000.0,12411.347517730497
temara,Sable d'or,Villa,27/04/2026,18000,50.3,à louer,Belle charmante villa meublée à Harhoura,True,True,total,fits total range with realistic per-m² ratio,18000.0,357.85288270377737
tanger,Malabata,Appartement,14/04/2026,1780000,125.6,à vendre,appartement à vendre tanger vue sur mer,True,False,total,fits total range with realistic per-m² ratio,1780000.0,14171.974522292994
taza,Toute la ville,Terrain,14/04/2026,980000,84.2,à vendre,Terrain à vendre,True,False,total,fits total range with realistic per-m² ratio,980000.0,11638.95486935867
rabat,Agdal,Appartement,05/04/2026,7000,49.8,à louer,Appartement à louer Agdal,True,True,total,fits total range with realistic per-m² ratio,7000.0,140.56224899598394
casablanca,Californie,Appartement,07/05/2026,1850000,124.6,à vendre,À vendre Superbe appartement 3 ch Jnane Californie,True,False,total,fits total range with realistic per-m² ratio,1850000.0,14847.512038523275
salé,Sala El Jadida,Appartement,21/04/2026,3000,48.6,à louer,Appartement ensoleillé Rue Jbel Toubkal Immeuble 5 Appartement 6 Salé El Jadida,True,True,total,fits total range with realistic per-m² ratio,3000.0,61.72839506172839
temara,Autre secteur,Appartement,20/04/2026,5500,50.3,à louer,Excellent appartement à louer entièrement meublé à Temara,True,True,total,fits total range with realistic per-m² ratio,5500.0,109.34393638170975
meknès,Autre secteur,Appartement,21/03/2026,280000,73.0,à vendre,Appartement à vendre 73 m² à Meknès,False,False,total,fits total range with realistic per-m² ratio,280000.0,3835.6164383561645
béni mellal,Toute la ville,Appartement,17/04/2026,650000,66.2,à vendre,Quartier Charaf Beni Mellal,True,True,total,fits total range with realistic per-m² ratio,650000.0,9818.731117824773
temara,Harhoura,Villa,16/04/2026,3500000,135.6,à vendre,Superbe triplex neuf à vendre à Harhoura,True,True,total,fits total range with realistic per-m² ratio,3500000.0,25811.209439528026
agadir,Tamraght,Maison,30/03/2026,1950000,127.5,à vendre,Maison à vendre à Tamraght,True,False,total,fits total range with realistic per-m² ratio,1950000.0,15294.117647058823
casablanca,Sidi Moumen,Appartement,26/03/2026,540000,63.4,à vendre,Appartement face arrêt tram Tacharok,True,False,total,fits total range with realistic per-m² ratio,540000.0,8517.350157728706
casablanca,Quartier des Hôpitaux,Appartement,07/05/2026,6000,50.3,à louer,Studio meublé à louer à quartier des hôpitaux,True,True,total,fits total range with realistic per-m² ratio,6000.0,119.28429423459245
marrakech,Guéliz,Appartement,13/04/2026,300,49.0,à louer,appartement Guéliz Menara,True,True,per_m2,"prix below total floor, valid as per_m2",14700.0,300.0
marrakech,Guéliz,Appartement,28/03/2026,3000000,118.0,à vendre,180987 Vente Appt à Marrakech Gueliz de 118 m²,False,True,total,fits total range with realistic per-m² ratio,3000000.0,25423.728813559323
casablanca,Route d'Azemmour,Appartement,01/05/2026,400,50.3,à louer,Appartement à louer Tamaris 3,True,True,per_m2,"prix below total floor, valid as per_m2",20120.0,400.0
kénitra,Mimosas,Appartement,23/04/2026,4000,50.0,à louer,appartement avec chambre parentale,True,True,total,fits total range with realistic per-m² ratio,4000.0,80.0
casablanca,Californie,Local,06/05/2026,1600000,123.6,à vendre,Local commercial à vendre,True,True,total,fits total range with realistic per-m² ratio,1600000.0,12944.983818770228
marrakech,Guéliz,Appartement,17/04/2026,5500,50.0,à louer,Appartement à louer 50 m² à Marrakech,False,True,total,fits total range with realistic per-m² ratio,5500.0,110.0
marrakech,Route de Tahanaoute,Villa,07/05/2026,3600000,134.8,à vendre,Villa à vendre en face noria golf,True,False,total,fits total range with realistic per-m² ratio,3600000.0,26706.231454005934
marrakech,Route de Casablanca,Appartement,14/04/2026,4000,50.2,à louer,Appartement neuf et bien équipé,True,True,total,fits total range with realistic per-m² ratio,4000.0,79.6812749003984
bouskoura,Bouskoura centre,Villa,27/04/2026,4500000,135.6,à vendre,Villa à vendre à Bouskoura Ville,True,True,total,fits total range with realistic per-m² ratio,4500000.0,33185.840707964606
casablanca,Oulfa,Local,25/04/2026,5700,127.0,à louer,Entrepôt à louer 127m²,False,False,flag,total range OK but implied 45 MAD/m² is unrealistic,5700.0,44.881889763779526
casablanca,Gauthier,Local,08/04/2026,2600000,133.2,à vendre,Vente Local de 140 m2 à Casablanca,True,True,total,fits total range with realistic per-m² ratio,2600000.0,19519.519519519523
tanger,Centre ville,Appartement,26/03/2026,4500,48.9,à louer,Nouvel appartement 2ch à louer Ahlan,True,True,total,fits total range with realistic per-m² ratio,4500.0,92.02453987730061
